OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30606,2023-161N,2023-11-09T14:00:01.000224,15.59675191,.000088,53.0549,148.6281,80.6246,188.5380,0,U,58109,999,417,-.22809E-1,-.1665958E-1,0
STARLINK-30596,2023-161P,2023-11-09T14:00:01.000224,15.59673273,.0000934,53.0549,148.6266,77.4784,192.2852,0,U,58110,999,417,-.22816E-1,-.1666333E-1,0
STARLINK-30595,2023-161Q,2023-11-09T14:00:01.000224,15.59670767,.0000925,53.0550,148.6255,82.6564,187.7098,0,U,58111,999,417,-.22797E-1,-.1664937E-1,0
STARLINK-30593,2023-161R,2023-11-09T14:00:01.000224,15.59668794,.0001166,53.0549,148.6243,104.0730,166.8936,0,U,58112,999,428,-.22784E-1,-.1664088E-1,0
STARLINK-30353,2023-161S,2023-11-09T14:00:01.000224,15.59667427,.0000864,53.0549,148.6227,89.0943,182.4745,0,U,58113,999,417,-.22799E-1,-.1664847E-1,0
STARLINK-30572,2023-161T,2023-11-09T14:00:01.000224,15.59666027,.0000827,53.0549,148.6216,81.8858,190.2842,0,U,58114,999,417,-.22812E-1,-.1665602E-1,0
STARLINK-30580,2023-161U,2023-11-09T14:00:01.000224,15.59663858,.0000926,53.0549,148.6205,83.0941,189.6778,0,U,58115,999,417,-.22808E-1,-.1665262E-1,0
STARLINK-30493,2023-161V,2023-11-09T14:00:01.000224,15.59661687,.0000851,53.0549,148.6193,87.8141,185.5591,0,U,58116,999,417,-.228E-1,-.1664576E-1,0
STARLINK-30601,2023-161W,2023-11-09T14:00:01.000224,15.59660295,.0000911,53.0549,148.6178,87.1269,186.8477,0,U,58117,999,417,-.22811E-1,-.1665246E-1,0
STARLINK-30795,2023-162A,2023-11-09T14:00:01.000224,15.71924358,.0001261,42.9993,88.0459,283.8170,353.0533,0,U,58118,999,408,-.13043E-1,-.1562618E-1,0
STARLINK-30765,2023-162B,2023-11-09T14:00:01.000224,15.72089650,.0001407,42.9995,88.0442,283.7236,353.7251,0,U,58119,999,418,-.13949E-1,-.1669219E-1,0
STARLINK-30768,2023-162C,2023-11-09T14:00:01.000224,15.71968725,.0001803,42.9993,88.0419,287.5276,350.7467,0,U,58120,999,408,-.127E-1,-.1528764E-1,0
STARLINK-30799,2023-162D,2023-11-09T14:00:01.000224,15.72074089,.0001356,42.9997,88.0396,282.9292,356.0478,0,U,58121,999,413,-.13963E-1,-.1669678E-1,0
STARLINK-30759,2023-162E,2023-11-09T14:00:01.000224,15.72067051,.0001591,42.9993,88.0379,286.4856,353.2553,0,U,58122,999,418,-.13985E-1,-.1671718E-1,0
STARLINK-30781,2023-162F,2023-11-09T14:00:01.000224,15.72052713,.0001831,42.9992,88.0361,275.6142,4.8931,0,U,58123,999,418,-.13904E-1,-.1662419E-1,0
STARLINK-30754,2023-162G,2023-11-09T14:00:01.000224,15.72049670,.0001626,43.0006,88.0344,282.0003,359.2691,0,U,58124,999,408,-.1398E-1,-.167011E-1,0
STARLINK-30766,2023-162H,2023-11-09T14:00:01.000224,15.72041054,.0001661,42.9992,88.0318,277.8027,4.2310,0,U,58125,999,417,-.13979E-1,-.1669485E-1,0
STARLINK-30767,2023-162J,2023-11-09T14:00:01.000224,15.72026354,.0001266,42.9992,88.0297,259.9552,22.8451,0,U,58126,999,418,-.13894E-1,-.1659312E-1,0
STARLINK-30790,2023-162K,2023-11-09T14:00:01.000224,15.72024284,.000166,42.9992,88.0279,277.5147,6.0470,0,U,58127,999,418,-.13986E-1,-.1669161E-1,0
STARLINK-30787,2023-162L,2023-11-09T14:00:01.000224,15.72012215,.0001486,42.9991,88.0263,255.3198,29.0069,0,U,58128,999,418,-.13918E-1,-.1661103E-1,0
STARLINK-30756,2023-162M,2023-11-09T14:00:01.000224,15.72005676,.0001636,42.9993,88.0238,277.9044,7.1860,0,U,58129,999,418,-.13972E-1,-.1666489E-1,0
STARLINK-30783,2023-162N,2023-11-09T14:00:01.000224,15.71998681,.0001593,42.9990,88.0224,280.3241,5.5283,0,U,58130,999,418,-.13979E-1,-.1666755E-1,0
STARLINK-30757,2023-162P,2023-11-09T14:00:01.000224,15.71991446,.0000924,42.9992,88.0200,293.7743,352.8423,0,U,58131,999,413,-.13998E-1,-.1667855E-1,0
